"Area
Code",St,Cnty,Own,NAICS,Year,Qtr,Area Type,St Name,Area,Ownership,Industry,Status Code,Establishment Count,January Employment,February Employment,March Employment,Total Quarterly Wages,Average Weekly Wage,Employment Location Quotient Relative to U.S.,Total Wage Location Quotient Relative to U.S.
72054,72,054,5,1011,2023,1,County,Puerto Rico,"Florida Municipio, Puerto Rico",Private,1011 Natural resources and mining,N,3,0,0,0,0,0,0.00,0.00
72054,72,054,5,1012,2023,1,County,Puerto Rico,"Florida Municipio, Puerto Rico",Private,1012 Construction,,5,130,145,146,"929,494",509,2.66,3.13
72054,72,054,5,1013,2023,1,County,Puerto Rico,"Florida Municipio, Puerto Rico",Private,1013 Manufacturing,N,9,0,0,0,0,0,0.00,0.00
72054,72,054,5,102,2023,1,County,Puerto Rico,"Florida Municipio, Puerto Rico",Private,102 Service-providing,,41,293,307,311,"1,545,510",391,0.40,0.36
72054,72,054,5,1021,2023,1,County,Puerto Rico,"Florida Municipio, Puerto Rico",Private,"1021 Trade, transportation, and utilities",,19,104,114,120,"552,339",377,0.59,0.59
72054,72,054,5,1023,2023,1,County,Puerto Rico,"Florida Municipio, Puerto Rico",Private,1023 Financial activities,,4,42,43,41,"269,065",493,0.66,0.38
72054,72,054,5,1024,2023,1,County,Puerto Rico,"Florida Municipio, Puerto Rico",Private,1024 Professional and business services,,5,5,5,5,"66,849","1,028",0.03,0.06
72054,72,054,5,1025,2023,1,County,Puerto Rico,"Florida Municipio, Puerto Rico",Private,1025 Education and health services,,8,109,112,111,"621,948",432,0.64,0.80
72054,72,054,5,1026,2023,1,County,Puerto Rico,"Florida Municipio, Puerto Rico",Private,1026 Leisure and hospitality,,5,33,33,34,"35,309",81,0.30,0.14
72055,72,055,0,10,2023,1,County,Puerto Rico,"Guanica Municipio, Puerto Rico",Total Covered,"10 Total, all industries",,112,"2,675","2,702","2,706","12,576,671",359,1.00,1.00
72055,72,055,1,10,2023,1,County,Puerto Rico,"Guanica Municipio, Puerto Rico",Federal Government,"10 Total, all industries",,2,11,10,10,"213,855","1,592",0.19,0.70
72055,72,055,2,10,2023,1,County,Puerto Rico,"Guanica Municipio, Puerto Rico",State Government,"10 Total, all industries",,11,355,358,360,"3,187,717",686,4.35,8.36
72055,72,055,3,10,2023,1,County,Puerto Rico,"Guanica Municipio, Puerto Rico",Local Government,"10 Total, all industries",,1,330,330,330,"908,262",212,1.28,0.93
72055,72,055,5,10,2023,1,County,Puerto Rico,"Guanica Municipio, Puerto Rico",Private,"10 Total, all industries",,98,"1,979","2,004","2,006","8,266,837",319,0.87,0.76
72055,72,055,5,101,2023,1,County,Puerto Rico,"Guanica Municipio, Puerto Rico",Private,101 Goods-producing,,23,"1,210","1,215","1,225","4,381,750",277,3.09,2.21
72055,72,055,5,1011,2023,1,County,Puerto Rico,"Guanica Municipio, Puerto Rico",Private,1011 Natural resources and mining,,13,108,113,112,"356,016",247,3.69,2.41
72055,72,055,5,1012,2023,1,County,Puerto Rico,"Guanica Municipio, Puerto Rico",Private,1012 Construction,N,4,0,0,0,0,0,0.00,0.00
72055,72,055,5,1013,2023,1,County,Puerto Rico,"Guanica Municipio, Puerto Rico",Private,1013 Manufacturing,N,6,0,0,0,0,0,0.00,0.00
72055,72,055,5,102,2023,1,County,Puerto Rico,"Guanica Municipio, Puerto Rico",Private,102 Service-providing,,75,769,789,781,"3,885,087",383,0.41,0.44
72055,72,055,5,1021,2023,1,County,Puerto Rico,"Guanica Municipio, Puerto Rico",Private,"1021 Trade, transportation, and utilities",,26,260,264,257,"1,064,794",315,0.51,0.55
72055,72,055,5,1023,2023,1,County,Puerto Rico,"Guanica Municipio, Puerto Rico",Private,1023 Financial activities,,4,18,17,17,"73,397",326,0.11,0.05
72055,72,055,5,1024,2023,1,County,Puerto Rico,"Guanica Municipio, Puerto Rico",Private,1024 Professional and business services,,6,33,33,32,"271,686",640,0.08,0.11
72055,72,055,5,1025,2023,1,County,Puerto Rico,"Guanica Municipio, Puerto Rico",Private,1025 Education and health services,,17,126,127,129,"805,594",487,0.30,0.50
72055,72,055,5,1026,2023,1,County,Puerto Rico,"Guanica Municipio, Puerto Rico",Private,1026 Leisure and hospitality,,17,323,339,337,"1,624,288",375,1.18,3.04
72055,72,055,5,1027,2023,1,County,Puerto Rico,"Guanica Municipio, Puerto Rico",Private,1027 Other services,,5,9,9,9,"45,328",387,0.11,0.18
72057,72,057,0,10,2023,1,County,Puerto Rico,"Guayama Municipio, Puerto Rico",Total Covered,"10 Total, all industries",,491,"9,482","9,540","9,616","67,632,235",545,1.00,1.00
72057,72,057,1,10,2023,1,County,Puerto Rico,"Guayama Municipio, Puerto Rico",Federal Government,"10 Total, all industries",,2,42,41,42,"985,004","1,818",0.23,0.60
72057,72,057,2,10,2023,1,County,Puerto Rico,"Guayama Municipio, Puerto Rico",State Government,"10 Total, all industries",,26,"2,354","2,371","2,356","20,356,939",663,8.00,9.93
72057,72,057,3,10,2023,1,County,Puerto Rico,"Guayama Municipio, Puerto Rico",Local Government,"10 Total, all industries",,3,792,793,793,"4,812,563",467,0.87,0.92
72057,72,057,5,10,2023,1,County,Puerto Rico,"Guayama Municipio, Puerto Rico",Private,"10 Total, all industries",,460,"6,294","6,335","6,425","41,477,729",502,0.78,0.71
72057,72,057,5,101,2023,1,County,Puerto Rico,"Guayama Municipio, Puerto Rico",Private,101 Goods-producing,,48,831,836,839,"10,501,418",967,0.60,0.98
72057,72,057,5,1011,2023,1,County,Puerto Rico,"Guayama Municipio, Puerto Rico",Private,1011 Natural resources and mining,,7,14,14,14,"41,854",230,0.13,0.05
72057,72,057,5,1012,2023,1,County,Puerto Rico,"Guayama Municipio, Puerto Rico",Private,1012 Construction,,26,144,141,143,"736,917",397,0.29,0.22
72057,72,057,5,1013,2023,1,County,Puerto Rico,"Guayama Municipio, Puerto Rico",Private,1013 Manufacturing,,15,673,681,682,"9,722,647","1,102",0.84,1.48
72057,72,057,5,102,2023,1,County,Puerto Rico,"Guayama Municipio, Puerto Rico",Private,102 Service-providing,,412,"5,463","5,499","5,586","30,976,311",432,0.82,0.65
72057,72,057,5,1021,2023,1,County,Puerto Rico,"Guayama Municipio, Puerto Rico",Private,"1021 Trade, transportation, and utilities",,144,"1,867","1,837","1,833","13,105,418",546,1.02,1.25
72057,72,057,5,1022,2023,1,County,Puerto Rico,"Guayama Municipio, Puerto Rico",Private,1022 Information,,6,50,51,52,"428,608",646,0.27,0.15
72057,72,057,5,1023,2023,1,County,Puerto Rico,"Guayama Municipio, Puerto Rico",Private,1023 Financial activities,,25,195,196,198,"1,681,455",659,0.36,0.21
72057,72,057,5,1024,2023,1,County,Puerto Rico,"Guayama Municipio, Puerto Rico",Private,1024 Professional and business services,,46,"1,608","1,626","1,610","6,794,005",324,1.13,0.50
72057,72,057,5,1025,2023,1,County,Puerto Rico,"Guayama Municipio, Puerto Rico",Private,1025 Education and health services,,97,873,888,943,"5,424,730",463,0.62,0.62
72057,72,057,5,1026,2023,1,County,Puerto Rico,"Guayama Municipio, Puerto Rico",Private,1026 Leisure and hospitality,,71,759,791,827,"3,139,737",305,0.82,1.09
72057,72,057,5,1027,2023,1,County,Puerto Rico,"Guayama Municipio, Puerto Rico",Private,1027 Other services,,23,111,110,123,"402,358",270,0.43,0.30
72059,72,059,0,10,2023,1,County,Puerto Rico,"Guayanilla Municipio, Puerto Rico",Total Covered,"10 Total, all industries",,137,"2,220","2,222","2,235","14,206,975",491,1.00,1.00
72059,72,059,1,10,2023,1,County,Puerto Rico,"Guayanilla Municipio, Puerto Rico",Federal Government,"10 Total, all industries",,1,8,8,8,"158,701","1,526",0.19,0.46
72059,72,059,2,10,2023,1,County,Puerto Rico,"Guayanilla Municipio, Puerto Rico",State Government,"10 Total, all industries",,11,583,584,581,"5,535,052",731,8.49,12.85
72059,72,059,3,10,2023,1,County,Puerto Rico,"Guayanilla Municipio, Puerto Rico",Local Government,"10 Total, all industries",,1,335,335,335,"1,309,914",301,1.57,1.19
72059,72,059,5,10,2023,1,County,Puerto Rico,"Guayanilla Municipio, Puerto Rico",Private,"10 Total, all industries",,124,"1,294","1,295","1,311","7,203,308",426,0.69,0.58
72059,72,059,5,101,2023,1,County,Puerto Rico,"Guayanilla Municipio, Puerto Rico",Private,101 Goods-producing,,34,595,596,608,"3,652,910",469,1.86,1.63
72059,72,059,5,1011,2023,1,County,Puerto Rico,"Guayanilla Municipio, Puerto Rico",Private,1011 Natural resources and mining,,15,105,105,105,"382,417",280,4.19,2.29
72059,72,059,5,1012,2023,1,County,Puerto Rico,"Guayanilla Municipio, Puerto Rico",Private,1012 Construction,,11,101,102,99,"549,460",420,0.88,0.79
72059,72,059,5,1013,2023,1,County,Puerto Rico,"Guayanilla Municipio, Puerto Rico",Private,1013 Manufacturing,,8,389,389,404,"2,721,033",531,2.13,1.97
72059,72,059,5,102,2023,1,County,Puerto Rico,"Guayanilla Municipio, Puerto Rico",Private,102 Service-providing,,90,699,699,703,"3,550,398",390,0.44,0.35
72059,72,059,5,1021,2023,1,County,Puerto Rico,"Guayanilla Municipio, Puerto Rico",Private,"1021 Trade, transportation, and utilities",,28,173,176,177,"1,196,190",525,0.42,0.54
72059,72,059,5,1022,2023,1,County,Puerto Rico,"Guayanilla Municipio, Puerto Rico",Private,1022 Information,N,1,0,0,0,0,0,0.00,0.00
72059,72,059,5,1023,2023,1,County,Puerto Rico,"Guayanilla Municipio, Puerto Rico",Private,1023 Financial activities,,7,54,53,52,"265,054",385,0.41,0.16
72059,72,059,5,1024,2023,1,County,Puerto Rico,"Guayanilla Municipio, Puerto Rico",Private,1024 Professional and business services,,9,48,48,48,"451,159",723,0.14,0.16
72059,72,059,5,1025,2023,1,County,Puerto Rico,"Guayanilla Municipio, Puerto Rico",Private,1025 Education and health services,,19,75,76,76,"495,346",504,0.21,0.27
72059,72,059,5,1026,2023,1,County,Puerto Rico,"Guayanilla Municipio, Puerto Rico",Private,1026 Leisure and hospitality,,20,336,333,337,"1,092,919",251,1.43,1.81
72059,72,059,5,1027,2023,1,County,Puerto Rico,"Guayanilla Municipio, Puerto Rico",Private,1027 Other services,N,6,0,0,0,0,0,0.00,0.00
72061,72,061,0,10,2023,1,County,Puerto Rico,"Guaynabo Municipio, Puerto Rico",Total Covered,"10 Total, all industries",,"2,675","55,414","55,094","56,017","588,522,196",816,1.00,1.00
72061,72,061,1,10,2023,1,County,Puerto Rico,"Guaynabo Municipio, Puerto Rico",Federal Government,"10 Total, all industries",,15,499,489,496,"8,995,427","1,399",0.46,0.63
72061,72,061,2,10,2023,1,County,Puerto Rico,"Guaynabo Municipio, Puerto Rico",State Government,"10 Total, all industries",,18,868,878,865,"6,946,067",614,0.50,0.39
72061,72,061,3,10,2023,1,County,Puerto Rico,"Guaynabo Municipio, Puerto Rico",Local Government,"10 Total, all industries",,1,"2,038","2,038","2,038","12,850,392",485,0.38,0.28
72061,72,061,5,10,2023,1,County,Puerto Rico,"Guaynabo Municipio, Puerto Rico",Private,"10 Total, all industries",,"2,641","52,009","51,689","52,618","559,730,310",826,1.10,1.10
72061,72,061,5,101,2023,1,County,Puerto Rico,"Guaynabo Municipio, Puerto Rico",Private,101 Goods-producing,,220,"5,188","5,158","5,263","59,232,696",876,0.64,0.64
72061,72,061,5,1011,2023,1,County,Puerto Rico,"Guaynabo Municipio, Puerto Rico",Private,1011 Natural resources and mining,,11,142,143,143,"1,207,962",651,0.23,0.17
72061,72,061,5,1012,2023,1,County,Puerto Rico,"Guaynabo Municipio, Puerto Rico",Private,1012 Construction,,138,"2,658","2,624","2,716","23,322,093",673,0.96,0.80
72061,72,061,5,1013,2023,1,County,Puerto Rico,"Guaynabo Municipio, Puerto Rico",Private,1013 Manufacturing,,71,"2,388","2,391","2,404","34,702,641","1,115",0.51,0.61
72061,72,061,5,102,2023,1,County,Puerto Rico,"Guaynabo Municipio, Puerto Rico",Private,102 Service-providing,,"2,421","46,821","46,531","47,355","500,497,614",821,1.19,1.20
72061,72,061,5,1021,2023,1,County,Puerto Rico,"Guaynabo Municipio, Puerto Rico",Private,"1021 Trade, transportation, and utilities",,577,"11,461","11,472","11,704","133,240,987",888,1.12,1.46
72061,72,061,5,1022,2023,1,County,Puerto Rico,"Guaynabo Municipio, Puerto Rico",Private,1022 Information,,63,"3,436","3,493","3,535","45,565,589","1,005",3.16,1.79
72061,72,061,5,1023,2023,1,County,Puerto Rico,"Guaynabo Municipio, Puerto Rico",Private,1023 Financial activities,,275,"7,994","7,975","8,047","113,312,069","1,089",2.53,1.64
72061,72,061,5,1024,2023,1,County,Puerto Rico,"Guaynabo Municipio, Puerto Rico",Private,1024 Professional and business services,,632,"16,397","16,039","16,336","159,365,508",754,1.97,1.35
72061,72,061,5,1025,2023,1,County,Puerto Rico,"Guaynabo Municipio, Puerto Rico",Private,1025 Education and health services,,340,"3,312","3,349","3,410","27,983,618",641,0.38,0.37
72061,72,061,5,1026,2023,1,County,Puerto Rico,"Guaynabo Municipio, Puerto Rico",Private,1026 Leisure and hospitality,,231,"3,164","3,171","3,291","14,430,620",346,0.56,0.58
72061,72,061,5,1027,2023,1,County,Puerto Rico,"Guaynabo Municipio, Puerto Rico",Private,1027 Other services,,303,"1,057","1,032","1,032","6,599,223",488,0.62,0.57
72063,72,063,0,10,2023,1,County,Puerto Rico,"Gurabo Municipio, Puerto Rico",Total Covered,"10 Total, all industries",,421,"8,005","8,304","8,443","66,333,671",618,1.00,1.00
72063,72,063,1,10,2023,1,County,Puerto Rico,"Gurabo Municipio, Puerto Rico",Federal Government,"10 Total, all industries",,2,20,20,20,"388,269","1,493",0.12,0.24
72063,72,063,2,10,2023,1,County,Puerto Rico,"Gurabo Municipio, Puerto Rico",State Government,"10 Total, all industries",,11,429,432,431,"3,423,397",611,1.67,1.70
72063,72,063,3,10,2023,1,County,Puerto Rico,"Gurabo Municipio, Puerto Rico",Local Government,"10 Total, all industries",,2,573,574,613,"2,603,649",341,0.76,0.51
72063,72,063,5,10,2023,1,County,Puerto Rico,"Gurabo Municipio, Puerto Rico",Private,"10 Total, all industries",,406,"6,983","7,278","7,379","59,918,356",639,1.02,1.04
72063,72,063,5,101,2023,1,County,Puerto Rico,"Gurabo Municipio, Puerto Rico",Private,101 Goods-producing,,75,"1,475","1,472","1,502","21,691,639","1,125",1.21,2.07
72063,72,063,5,1011,2023,1,County,Puerto Rico,"Gurabo Municipio, Puerto Rico",Private,1011 Natural resources and mining,,6,19,19,20,"67,501",269,0.21,0.09
72063,72,063,5,1012,2023,1,County,Puerto Rico,"Gurabo Municipio, Puerto Rico",Private,1012 Construction,,41,436,429,439,"2,838,437",502,1.03,0.87
72063,72,063,5,1013,2023,1,County,Puerto Rico,"Gurabo Municipio, Puerto Rico",Private,1013 Manufacturing,,28,"1,020","1,024","1,043","18,785,701","1,404",1.46,2.92
72063,72,063,5,102,2023,1,County,Puerto Rico,"Gurabo Municipio, Puerto Rico",Private,102 Service-providing,,331,"5,508","5,806","5,877","38,226,717",513,0.98,0.81
72063,72,063,5,1021,2023,1,County,Puerto Rico,"Gurabo Municipio, Puerto Rico",Private,"1021 Trade, transportation, and utilities",,89,954,941,978,"6,038,347",485,0.62,0.59
72063,72,063,5,1022,2023,1,County,Puerto Rico,"Gurabo Municipio, Puerto Rico",Private,1022 Information,N,1,0,0,0,0,0,0.00,0.00
72063,72,063,5,1023,2023,1,County,Puerto Rico,"Gurabo Municipio, Puerto Rico",Private,1023 Financial activities,N,16,0,0,0,0,0,0.00,0.00
72063,72,063,5,1024,2023,1,County,Puerto Rico,"Gurabo Municipio, Puerto Rico",Private,1024 Professional and business services,,69,"2,473","2,461","2,325","16,269,156",517,1.86,1.22
72063,72,063,5,1025,2023,1,County,Puerto Rico,"Gurabo Municipio, Puerto Rico",Private,1025 Education and health services,,77,"1,213","1,545","1,673","11,808,655",615,1.25,1.38
72063,72,063,5,1026,2023,1,County,Puerto Rico,"Gurabo Municipio, Puerto Rico",Private,1026 Leisure and hospitality,,56,648,640,678,"2,513,336",295,0.76,0.89
72063,72,063,5,1027,2023,1,County,Puerto Rico,"Gurabo Municipio, Puerto Rico",Private,1027 Other services,,23,124,124,126,"796,198",491,0.50,0.61
72065,72,065,0,10,2023,1,County,Puerto Rico,"Hatillo Municipio, Puerto Rico",Total Covered,"10 Total, all industries",,619,"9,446","9,348","9,545","56,097,455",457,1.00,1.00
72065,72,065,1,10,2023,1,County,Puerto Rico,"Hatillo Municipio, Puerto Rico",Federal Government,"10 Total, all industries",,1,11,12,12,"234,473","1,546",0.07,0.17
72065,72,065,2,10,2023,1,County,Puerto Rico,"Hatillo Municipio, Puerto Rico",State Government,"10 Total, all industries",,10,554,554,555,"4,612,878",640,1.90,2.71
72065,72,065,3,10,2023,1,County,Puerto Rico,"Hatillo Municipio, Puerto Rico",Local Government,"10 Total, all industries",,1,582,588,581,"3,055,144",403,0.64,0.70
72065,72,065,5,10,2023,1,County,Puerto Rico,"Hatillo Municipio, Puerto Rico",Private,"10 Total, all industries",,607,"8,299","8,194","8,397","48,194,960",447,1.03,0.99
72065,72,065,5,101,2023,1,County,Puerto Rico,"Hatillo Municipio, Puerto Rico",Private,101 Goods-producing,,130,"1,259","1,264","1,302","6,775,642",409,0.93,0.76
72065,72,065,5,1011,2023,1,County,Puerto Rico,"Hatillo Municipio, Puerto Rico",Private,1011 Natural resources and mining,,63,352,353,357,"1,202,077",261,3.34,1.83
72065,72,065,5,1012,2023,1,County,Puerto Rico,"Hatillo Municipio, Puerto Rico",Private,1012 Construction,,30,172,167,174,"904,725",407,0.36,0.33
72065,72,065,5,1013,2023,1,County,Puerto Rico,"Hatillo Municipio, Puerto Rico",Private,1013 Manufacturing,,37,735,744,771,"4,668,840",479,0.95,0.86
72065,72,065,5,102,2023,1,County,Puerto Rico,"Hatillo Municipio, Puerto Rico",Private,102 Service-providing,,477,"7,040","6,930","7,095","41,419,318",454,1.05,1.04
72065,72,065,5,1021,2023,1,County,Puerto Rico,"Hatillo Municipio, Puerto Rico",Private,"1021 Trade, transportation, and utilities",,198,"3,988","3,892","3,951","23,298,903",454,2.22,2.68
72065,72,065,5,1022,2023,1,County,Puerto Rico,"Hatillo Municipio, Puerto Rico",Private,1022 Information,,9,160,155,153,"1,959,218",966,0.80,0.81
72065,72,065,5,1023,2023,1,County,Puerto Rico,"Hatillo Municipio, Puerto Rico",Private,1023 Financial activities,,26,223,224,234,"2,233,218",757,0.43,0.34
72065,72,065,5,1024,2023,1,County,Puerto Rico,"Hatillo Municipio, Puerto Rico",Private,1024 Professional and business services,,48,649,632,645,"4,159,154",498,0.46,0.37
72065,72,065,5,1025,2023,1,County,Puerto Rico,"Hatillo Municipio, Puerto Rico",Private,1025 Education and health services,,78,710,715,732,"5,097,610",545,0.48,0.71
72065,72,065,5,1026,2023,1,County,Puerto Rico,"Hatillo Municipio, Puerto Rico",Private,1026 Leisure and hospitality,,90,"1,216","1,219","1,287","4,258,839",264,1.28,1.79
72065,72,065,5,1027,2023,1,County,Puerto Rico,"Hatillo Municipio, Puerto Rico",Private,1027 Other services,,28,94,93,93,"412,376",340,0.33,0.38
72067,72,067,0,10,2023,1,County,Puerto Rico,"Hormigueros Municipio, Puerto Rico",Total Covered,"10 Total, all industries",,206,"3,341","3,352","3,394","18,820,888",431,1.00,1.00
72067,72,067,1,10,2023,1,County,Puerto Rico,"Hormigueros Municipio, Puerto Rico",Federal Government,"10 Total, all industries",,1,9,9,9,"185,242","1,583",0.14,0.40
72067,72,067,2,10,2023,1,County,Puerto Rico,"Hormigueros Municipio, Puerto Rico",State Government,"10 Total, all industries",,7,298,299,299,"2,487,311",641,2.88,4.36
72067,72,067,3,10,2023,1,County,Puerto Rico,"Hormigueros Municipio, Puerto Rico",Local Government,"10 Total, all industries",,2,368,381,395,"1,519,619",307,1.22,1.04
72067,72,067,5,10,2023,1,County,Puerto Rico,"Hormigueros Municipio, Puerto Rico",Private,"10 Total, all industries",,196,"2,666","2,663","2,691","14,628,716",421,0.93,0.90
72067,72,067,5,101,2023,1,County,Puerto Rico,"Hormigueros Municipio, Puerto Rico",Private,101 Goods-producing,,32,408,414,445,"2,242,434",408,0.89,0.75
72067,72,067,5,1011,2023,1,County,Puerto Rico,"Hormigueros Municipio, Puerto Rico",Private,1011 Natural resources and mining,,9,21,21,21,"57,985",212,0.55,0.26
72067,72,067,5,1012,2023,1,County,Puerto Rico,"Hormigueros Municipio, Puerto Rico",Private,1012 Construction,,11,187,203,227,"1,078,037",403,1.32,1.16
72067,72,067,5,1013,2023,1,County,Puerto Rico,"Hormigueros Municipio, Puerto Rico",Private,1013 Manufacturing,,12,200,190,197,"1,106,412",435,0.68,0.61
72067,72,067,5,102,2023,1,County,Puerto Rico,"Hormigueros Municipio, Puerto Rico",Private,102 Service-providing,,164,"2,258","2,249","2,246","12,386,282",423,0.93,0.93
72067,72,067,5,1021,2023,1,County,Puerto Rico,"Hormigueros Municipio, Puerto Rico",Private,"1021 Trade, transportation, and utilities",,50,"1,030","1,028","1,047","6,007,755",447,1.65,2.06
